Throw_Count,Simulation_Number,Dice_Rolls,Positions,Final_Position,Distance_to_A
8,276,"[2, 4, 1, 5, 2, 3, 6, 1]","['C', 'G', 'H', 'E', 'G', 'B', 'H', 'A']",A,0
8,277,"[1, 2, 1, 5, 1, 2, 4, 3]","['B', 'D', 'E', 'B', 'C', 'E', 'A', 'D']",D,5
8,278,"[6, 6, 5, 3, 2, 1, 6, 3]","['G', 'E', 'B', 'E', 'G', 'H', 'F', 'A']",A,0
8,279,"[3, 5, 2, 5, 2, 2, 4, 4]","['D', 'A', 'C', 'H', 'B', 'D', 'H', 'D']",D,5
8,280,"[1, 3, 3, 3, 4, 3, 6, 1]","['B', 'E', 'H', 'C', 'G', 'B', 'H', 'A']",A,0
8,281,"[3, 2, 4, 5, 3, 2, 2, 5]","['D', 'F', 'B', 'G', 'B', 'D', 'F', 'C']",C,6
8,282,"[4, 5, 5, 4, 1, 1, 6, 4]","['E', 'B', 'G', 'C', 'D', 'E', 'C', 'G']",G,2
8,283,"[6, 2, 6, 5, 6, 2, 4, 5]","['G', 'A', 'G', 'D', 'B', 'D', 'H', 'E']",E,4
8,284,"[2, 4, 5, 6, 2, 1, 3, 3]","['C', 'G', 'D', 'B', 'D', 'E', 'H', 'C']",C,6
8,285,"[4, 2, 1, 4, 6, 1, 3, 1]","['E', 'G', 'H', 'D', 'B', 'C', 'F', 'G']",G,2
8,286,"[4, 1, 2, 4, 1, 6, 3, 1]","['E', 'F', 'H', 'D', 'E', 'C', 'F', 'G']",G,2
8,287,"[3, 3, 5, 4, 3, 4, 1, 2]","['D', 'G', 'D', 'H', 'C', 'G', 'H', 'B']",B,7
8,288,"[6, 2, 5, 5, 1, 4, 1, 3]","['G', 'A', 'F', 'C', 'D', 'H', 'A', 'D']",D,5
8,289,"[2, 1, 2, 6, 1, 6, 2, 2]","['C', 'D', 'F', 'D', 'E', 'C', 'E', 'G']",G,2
8,290,"[5, 3, 6, 2, 4, 2, 5, 2]","['F', 'A', 'G', 'A', 'E', 'G', 'D', 'F']",F,3
8,291,"[3, 4, 3, 4, 2, 2, 1, 2]","['D', 'H', 'C', 'G', 'A', 'C', 'D', 'F']",F,3
8,292,"[4, 5, 2, 2, 4, 5, 5, 6]","['E', 'B', 'D', 'F', 'B', 'G', 'D', 'B']",B,7
8,293,"[2, 4, 1, 4, 4, 2, 1, 5]","['C', 'G', 'H', 'D', 'H', 'B', 'C', 'H']",H,1
8,294,"[1, 6, 3, 6, 4, 2, 5, 6]","['B', 'H', 'C', 'A', 'E', 'G', 'D', 'B']",B,7
8,295,"[6, 2, 6, 4, 1, 5, 1, 2]","['G', 'A', 'G', 'C', 'D', 'A', 'B', 'D']",D,5
8,296,"[5, 1, 4, 6, 5, 6, 1, 1]","['F', 'G', 'C', 'A', 'F', 'D', 'E', 'F']",F,3
8,297,"[1, 6, 5, 6, 5, 4, 5, 2]","['B', 'H', 'E', 'C', 'H', 'D', 'A', 'C']",C,6
8,298,"[4, 6, 1, 4, 3, 3, 4, 6]","['E', 'C', 'D', 'H', 'C', 'F', 'B', 'H']",H,1
8,299,"[1, 5, 3, 4, 3, 4, 1, 6]","['B', 'G', 'B', 'F', 'A', 'E', 'F', 'D']",D,5
8,300,"[6, 2, 3, 2, 1, 1, 3, 4]","['G', 'A', 'D', 'F', 'G', 'H', 'C', 'G']",G,2
8,301,"[3, 5, 6, 1, 4, 2, 3, 2]","['D', 'A', 'G', 'H', 'D', 'F', 'A', 'C']",C,6
8,302,"[5, 4, 2, 5, 1, 1, 3, 6]","['F', 'B', 'D', 'A', 'B', 'C', 'F', 'D']",D,5
8,303,"[2, 1, 3, 6, 4, 6, 3, 1]","['C', 'D', 'G', 'E', 'A', 'G', 'B', 'C']",C,6
8,304,"[4, 5, 1, 2, 2, 1, 2, 5]","['E', 'B', 'C', 'E', 'G', 'H', 'B', 'G']",G,2
8,305,"[4, 5, 6, 4, 4, 3, 5, 1]","['E', 'B', 'H', 'D', 'H', 'C', 'H', 'A']",A,0
8,306,"[2, 5, 4, 5, 4, 4, 1, 4]","['C', 'H', 'D', 'A', 'E', 'A', 'B', 'F']",F,3
8,307,"[3, 6, 6, 1, 3, 2, 3, 5]","['D', 'B', 'H', 'A', 'D', 'F', 'A', 'F']",F,3
8,308,"[4, 4, 4, 4, 5, 2, 6, 5]","['E', 'A', 'E', 'A', 'F', 'H', 'F', 'C']",C,6
8,309,"[3, 6, 4, 6, 3, 3, 1, 3]","['D', 'B', 'F', 'D', 'G', 'B', 'C', 'F']",F,3
8,310,"[4, 5, 6, 6, 4, 6, 2, 4]","['E', 'B', 'H', 'F', 'B', 'H', 'B', 'F']",F,3
8,311,"[1, 4, 1, 4, 6, 5, 5, 5]","['B', 'F', 'G', 'C', 'A', 'F', 'C', 'H']",H,1
8,312,"[4, 6, 6, 5, 4, 1, 3, 1]","['E', 'C', 'A', 'F', 'B', 'C', 'F', 'G']",G,2
8,313,"[2, 4, 6, 2, 3, 1, 4, 4]","['C', 'G', 'E', 'G', 'B', 'C', 'G', 'C']",C,6
8,314,"[1, 6, 6, 6, 6, 6, 1, 6]","['B', 'H', 'F', 'D', 'B', 'H', 'A', 'G']",G,2
8,315,"[3, 5, 3, 4, 3, 3, 6, 4]","['D', 'A', 'D', 'H', 'C', 'F', 'D', 'H']",H,1
8,316,"[1, 1, 6, 4, 3, 6, 3, 3]","['B', 'C', 'A', 'E', 'H', 'F', 'A', 'D']",D,5
8,317,"[5, 4, 1, 2, 5, 4, 5, 2]","['F', 'B', 'C', 'E', 'B', 'F', 'C', 'E']",E,4
8,318,"[1, 2, 6, 6, 1, 1, 1, 6]","['B', 'D', 'B', 'H', 'A', 'B', 'C', 'A']",A,0
8,319,"[6, 6, 6, 6, 2, 6, 4, 2]","['G', 'E', 'C', 'A', 'C', 'A', 'E', 'G']",G,2
8,320,"[1, 2, 3, 1, 1, 3, 4, 2]","['B', 'D', 'G', 'H', 'A', 'D', 'H', 'B']",B,7
8,321,"[1, 4, 5, 2, 2, 2, 6, 5]","['B', 'F', 'C', 'E', 'G', 'A', 'G', 'D']",D,5
8,322,"[4, 4, 6, 6, 2, 6, 3, 6]","['E', 'A', 'G', 'E', 'G', 'E', 'H', 'F']",F,3
8,323,"[6, 1, 2, 3, 2, 5, 1, 3]","['G', 'H', 'B', 'E', 'G', 'D', 'E', 'H']",H,1
8,324,"[2, 4, 2, 1, 2, 1, 3, 2]","['C', 'G', 'A', 'B', 'D', 'E', 'H', 'B']",B,7
8,325,"[3, 5, 4, 3, 3, 5, 4, 4]","['D', 'A', 'E', 'H', 'C', 'H', 'D', 'H']",H,1
8,326,"[1, 1, 2, 5, 6, 6, 4, 3]","['B', 'C', 'E', 'B', 'H', 'F', 'B', 'E']",E,4
8,327,"[6, 2, 6, 6, 3, 6, 6, 2]","['G', 'A', 'G', 'E', 'H', 'F', 'D', 'F']",F,3
8,328,"[6, 6, 2, 3, 5, 4, 2, 2]","['G', 'E', 'G', 'B', 'G', 'C', 'E', 'G']",G,2
8,329,"[6, 6, 1, 3, 5, 2, 2, 2]","['G', 'E', 'F', 'A', 'F', 'H', 'B', 'D']",D,5
8,330,"[4, 6, 2, 5, 1, 2, 6, 2]","['E', 'C', 'E', 'B', 'C', 'E', 'C', 'E']",E,4
8,331,"[3, 5, 5, 4, 2, 6, 3, 3]","['D', 'A', 'F', 'B', 'D', 'B', 'E', 'H']",H,1
8,332,"[5, 6, 6, 1, 4, 3, 5, 6]","['F', 'D', 'B', 'C', 'G', 'B', 'G', 'E']",E,4
8,333,"[6, 2, 3, 2, 6, 1, 2, 2]","['G', 'A', 'D', 'F', 'D', 'E', 'G', 'A']",A,0
8,334,"[1, 1, 1, 1, 1, 5, 4, 6]","['B', 'C', 'D', 'E', 'F', 'C', 'G', 'E']",E,4
8,335,"[2, 2, 2, 3, 4, 6, 5, 5]","['C', 'E', 'G', 'B', 'F', 'D', 'A', 'F']",F,3
8,336,"[2, 3, 2, 4, 6, 6, 4, 6]","['C', 'F', 'H', 'D', 'B', 'H', 'D', 'B']",B,7
8,337,"[2, 1, 5, 2, 1, 5, 5, 3]","['C', 'D', 'A', 'C', 'D', 'A', 'F', 'A']",A,0
8,338,"[4, 1, 3, 6, 2, 5, 3, 4]","['E', 'F', 'A', 'G', 'A', 'F', 'A', 'E']",E,4
8,339,"[3, 4, 2, 5, 4, 5, 3, 2]","['D', 'H', 'B', 'G', 'C', 'H', 'C', 'E']",E,4
8,340,"[5, 2, 3, 3, 5, 4, 6, 6]","['F', 'H', 'C', 'F', 'C', 'G', 'E', 'C']",C,6
8,341,"[4, 2, 5, 4, 4, 4, 5, 6]","['E', 'G', 'D', 'H', 'D', 'H', 'E', 'C']",C,6
8,342,"[3, 2, 5, 5, 4, 3, 4, 6]","['D', 'F', 'C', 'H', 'D', 'G', 'C', 'A']",A,0
8,343,"[5, 1, 2, 6, 5, 5, 2, 1]","['F', 'G', 'A', 'G', 'D', 'A', 'C', 'D']",D,5
8,344,"[5, 6, 4, 2, 3, 5, 4, 3]","['F', 'D', 'H', 'B', 'E', 'B', 'F', 'A']",A,0
8,345,"[6, 3, 6, 5, 3, 3, 6, 6]","['G', 'B', 'H', 'E', 'H', 'C', 'A', 'G']",G,2
8,346,"[5, 4, 5, 4, 2, 5, 4, 6]","['F', 'B', 'G', 'C', 'E', 'B', 'F', 'D']",D,5
8,347,"[2, 4, 6, 4, 5, 3, 3, 1]","['C', 'G', 'E', 'A', 'F', 'A', 'D', 'E']",E,4
8,348,"[6, 5, 5, 2, 5, 1, 6, 1]","['G', 'D', 'A', 'C', 'H', 'A', 'G', 'H']",H,1
8,349,"[6, 4, 5, 4, 3, 2, 5, 3]","['G', 'C', 'H', 'D', 'G', 'A', 'F', 'A']",A,0
8,350,"[4, 4, 3, 2, 5, 6, 4, 2]","['E', 'A', 'D', 'F', 'C', 'A', 'E', 'G']",G,2
8,351,"[3, 4, 2, 6, 3, 6, 3, 2]","['D', 'H', 'B', 'H', 'C', 'A', 'D', 'F']",F,3
8,352,"[5, 3, 6, 5, 4, 4, 3, 4]","['F', 'A', 'G', 'D', 'H', 'D', 'G', 'C']",C,6
8,353,"[4, 2, 1, 4, 6, 6, 5, 3]","['E', 'G', 'H', 'D', 'B', 'H', 'E', 'H']",H,1
8,354,"[6, 6, 2, 3, 5, 1, 4, 5]","['G', 'E', 'G', 'B', 'G', 'H', 'D', 'A']",A,0
8,355,"[4, 5, 4, 4, 5, 5, 2, 2]","['E', 'B', 'F', 'B', 'G', 'D', 'F', 'H']",H,1
8,356,"[3, 4, 1, 4, 2, 5, 5, 2]","['D', 'H', 'A', 'E', 'G', 'D', 'A', 'C']",C,6
8,357,"[1, 5, 5, 3, 4, 2, 5, 3]","['B', 'G', 'D', 'G', 'C', 'E', 'B', 'E']",E,4
8,358,"[4, 6, 3, 3, 5, 1, 2, 1]","['E', 'C', 'F', 'A', 'F', 'G', 'A', 'B']",B,7
8,359,"[3, 2, 2, 6, 6, 6, 1, 5]","['D', 'F', 'H', 'F', 'D', 'B', 'C', 'H']",H,1
8,360,"[4, 6, 4, 5, 6, 3, 4, 4]","['E', 'C', 'G', 'D', 'B', 'E', 'A', 'E']",E,4
8,361,"[5, 5, 5, 3, 1, 1, 4, 2]","['F', 'C', 'H', 'C', 'D', 'E', 'A', 'C']",C,6
8,362,"[4, 4, 5, 5, 5, 1, 6, 6]","['E', 'A', 'F', 'C', 'H', 'A', 'G', 'E']",E,4
8,363,"[4, 6, 6, 4, 3, 2, 3, 1]","['E', 'C', 'A', 'E', 'H', 'B', 'E', 'F']",F,3
8,364,"[1, 3, 4, 4, 2, 3, 5, 4]","['B', 'E', 'A', 'E', 'G', 'B', 'G', 'C']",C,6
8,365,"[2, 3, 6, 5, 6, 6, 3, 3]","['C', 'F', 'D', 'A', 'G', 'E', 'H', 'C']",C,6
8,366,"[3, 1, 4, 4, 1, 3, 2, 4]","['D', 'E', 'A', 'E', 'F', 'A', 'C', 'G']",G,2
8,367,"[2, 3, 6, 6, 6, 4, 6, 1]","['C', 'F', 'D', 'B', 'H', 'D', 'B', 'C']",C,6
8,368,"[4, 6, 4, 1, 5, 6, 4, 4]","['E', 'C', 'G', 'H', 'E', 'C', 'G', 'C']",C,6
8,369,"[2, 3, 2, 6, 1, 5, 6, 5]","['C', 'F', 'H', 'F', 'G', 'D', 'B', 'G']",G,2
8,370,"[4, 3, 6, 1, 2, 1, 4, 6]","['E', 'H', 'F', 'G', 'A', 'B', 'F', 'D']",D,5
8,371,"[1, 5, 4, 2, 5, 5, 2, 6]","['B', 'G', 'C', 'E', 'B', 'G', 'A', 'G']",G,2
8,372,"[5, 5, 6, 4, 1, 5, 2, 3]","['F', 'C', 'A', 'E', 'F', 'C', 'E', 'H']",H,1
8,373,"[1, 2, 3, 4, 6, 6, 1, 3]","['B', 'D', 'G', 'C', 'A', 'G', 'H', 'C']",C,6
8,374,"[5, 4, 5, 3, 5, 3, 6, 6]","['F', 'B', 'G', 'B', 'G', 'B', 'H', 'F']",F,3
8,375,"[1, 3, 6, 4, 2, 1, 2, 4]","['B', 'E', 'C', 'G', 'A', 'B', 'D', 'H']",H,1
8,376,"[6, 1, 3, 2, 6, 2, 5, 5]","['G', 'H', 'C', 'E', 'C', 'E', 'B', 'G']",G,2
8,377,"[5, 1, 5, 3, 6, 1, 2, 4]","['F', 'G', 'D', 'G', 'E', 'F', 'H', 'D']",D,5
8,378,"[1, 5, 1, 3, 3, 4, 2, 6]","['B', 'G', 'H', 'C', 'F', 'B', 'D', 'B']",B,7
8,379,"[6, 6, 5, 4, 1, 3, 3, 1]","['G', 'E', 'B', 'F', 'G', 'B', 'E', 'F']",F,3
8,380,"[1, 1, 4, 2, 2, 3, 5, 2]","['B', 'C', 'G', 'A', 'C', 'F', 'C', 'E']",E,4
8,381,"[5, 5, 4, 5, 6, 1, 5, 4]","['F', 'C', 'G', 'D', 'B', 'C', 'H', 'D']",D,5
8,382,"[5, 3, 1, 6, 1, 5, 1, 1]","['F', 'A', 'B', 'H', 'A', 'F', 'G', 'H']",H,1
8,383,"[2, 2, 5, 4, 6, 1, 3, 3]","['C', 'E', 'B', 'F', 'D', 'E', 'H', 'C']",C,6
8,384,"[4, 3, 5, 4, 4, 3, 1, 1]","['E', 'H', 'E', 'A', 'E', 'H', 'A', 'B']",B,7
8,385,"[4, 2, 2, 4, 1, 6, 4, 6]","['E', 'G', 'A', 'E', 'F', 'D', 'H', 'F']",F,3
8,386,"[3, 6, 3, 2, 2, 6, 5, 3]","['D', 'B', 'E', 'G', 'A', 'G', 'D', 'G']",G,2
8,387,"[6, 2, 2, 4, 3, 2, 3, 1]","['G', 'A', 'C', 'G', 'B', 'D', 'G', 'H']",H,1
8,388,"[2, 2, 4, 1, 3, 3, 4, 5]","['C', 'E', 'A', 'B', 'E', 'H', 'D', 'A']",A,0
8,389,"[3, 3, 3, 1, 2, 6, 2, 2]","['D', 'G', 'B', 'C', 'E', 'C', 'E', 'G']",G,2
8,390,"[1, 4, 4, 4, 5, 1, 4, 1]","['B', 'F', 'B', 'F', 'C', 'D', 'H', 'A']",A,0
8,391,"[4, 3, 1, 1, 4, 3, 1, 6]","['E', 'H', 'A', 'B', 'F', 'A', 'B', 'H']",H,1
8,392,"[5, 2, 3, 3, 5, 2, 4, 1]","['F', 'H', 'C', 'F', 'C', 'E', 'A', 'B']",B,7
8,393,"[6, 3, 1, 5, 5, 1, 1, 1]","['G', 'B', 'C', 'H', 'E', 'F', 'G', 'H']",H,1
8,394,"[2, 2, 2, 2, 5, 2, 6, 3]","['C', 'E', 'G', 'A', 'F', 'H', 'F', 'A']",A,0
8,395,"[3, 3, 4, 5, 1, 5, 2, 1]","['D', 'G', 'C', 'H', 'A', 'F', 'H', 'A']",A,0
8,396,"[1, 1, 2, 3, 2, 4, 6, 1]","['B', 'C', 'E', 'H', 'B', 'F', 'D', 'E']",E,4
8,397,"[3, 6, 1, 6, 3, 6, 5, 6]","['D', 'B', 'C', 'A', 'D', 'B', 'G', 'E']",E,4
8,398,"[5, 6, 6, 1, 2, 3, 5, 6]","['F', 'D', 'B', 'C', 'E', 'H', 'E', 'C']",C,6
8,399,"[4, 2, 3, 3, 4, 2, 3, 5]","['E', 'G', 'B', 'E', 'A', 'C', 'F', 'C']",C,6
8,400,"[4, 5, 2, 2, 4, 4, 3, 3]","['E', 'B', 'D', 'F', 'B', 'F', 'A', 'D']",D,5
8,401,"[4, 2, 1, 4, 5, 4, 2, 1]","['E', 'G', 'H', 'D', 'A', 'E', 'G', 'H']",H,1
8,402,"[1, 3, 2, 5, 1, 5, 6, 5]","['B', 'E', 'G', 'D', 'E', 'B', 'H', 'E']",E,4
8,403,"[4, 1, 4, 4, 4, 5, 6, 1]","['E', 'F', 'B', 'F', 'B', 'G', 'E', 'F']",F,3
8,404,"[2, 5, 5, 4, 3, 2, 5, 3]","['C', 'H', 'E', 'A', 'D', 'F', 'C', 'F']",F,3
8,405,"[1, 6, 4, 4, 3, 4, 3, 5]","['B', 'H', 'D', 'H', 'C', 'G', 'B', 'G']",G,2
8,406,"[1, 4, 6, 2, 5, 2, 6, 2]","['B', 'F', 'D', 'F', 'C', 'E', 'C', 'E']",E,4
8,407,"[1, 6, 2, 1, 3, 1, 1, 3]","['B', 'H', 'B', 'C', 'F', 'G', 'H', 'C']",C,6
8,408,"[1, 1, 2, 2, 3, 3, 1, 3]","['B', 'C', 'E', 'G', 'B', 'E', 'F', 'A']",A,0
8,409,"[5, 5, 3, 3, 1, 1, 4, 2]","['F', 'C', 'F', 'A', 'B', 'C', 'G', 'A']",A,0
8,410,"[1, 1, 4, 4, 6, 5, 2, 2]","['B', 'C', 'G', 'C', 'A', 'F', 'H', 'B']",B,7
8,411,"[3, 3, 6, 2, 2, 2, 3, 6]","['D', 'G', 'E', 'G', 'A', 'C', 'F', 'D']",D,5
8,412,"[3, 2, 6, 6, 2, 5, 1, 4]","['D', 'F', 'D', 'B', 'D', 'A', 'B', 'F']",F,3
8,413,"[2, 3, 6, 3, 1, 6, 5, 1]","['C', 'F', 'D', 'G', 'H', 'F', 'C', 'D']",D,5
8,414,"[5, 3, 3, 1, 3, 1, 3, 1]","['F', 'A', 'D', 'E', 'H', 'A', 'D', 'E']",E,4
8,415,"[3, 4, 2, 2, 1, 2, 2, 1]","['D', 'H', 'B', 'D', 'E', 'G', 'A', 'B']",B,7
8,416,"[5, 6, 5, 6, 3, 3, 3, 6]","['F', 'D', 'A', 'G', 'B', 'E', 'H', 'F']",F,3
8,417,"[1, 2, 2, 5, 2, 3, 4, 6]","['B', 'D', 'F', 'C', 'E', 'H', 'D', 'B']",B,7
8,418,"[4, 3, 4, 1, 3, 2, 5, 1]","['E', 'H', 'D', 'E', 'H', 'B', 'G', 'H']",H,1
8,419,"[5, 2, 5, 3, 3, 2, 4, 3]","['F', 'H', 'E', 'H', 'C', 'E', 'A', 'D']",D,5
8,420,"[3, 3, 2, 6, 5, 4, 2, 1]","['D', 'G', 'A', 'G', 'D', 'H', 'B', 'C']",C,6
8,421,"[6, 2, 6, 4, 4, 4, 3, 2]","['G', 'A', 'G', 'C', 'G', 'C', 'F', 'H']",H,1
8,422,"[3, 1, 5, 6, 3, 2, 5, 3]","['D', 'E', 'B', 'H', 'C', 'E', 'B', 'E']",E,4
8,423,"[5, 3, 2, 1, 3, 3, 5, 4]","['F', 'A', 'C', 'D', 'G', 'B', 'G', 'C']",C,6
8,424,"[1, 6, 1, 1, 1, 4, 1, 3]","['B', 'H', 'A', 'B', 'C', 'G', 'H', 'C']",C,6
8,425,"[4, 1, 1, 4, 5, 6, 6, 2]","['E', 'F', 'G', 'C', 'H', 'F', 'D', 'F']",F,3
8,426,"[1, 6, 1, 5, 4, 3, 6, 4]","['B', 'H', 'A', 'F', 'B', 'E', 'C', 'G']",G,2
8,427,"[2, 2, 3, 5, 5, 1, 5, 1]","['C', 'E', 'H', 'E', 'B', 'C', 'H', 'A']",A,0
8,428,"[1, 6, 5, 2, 2, 1, 5, 2]","['B', 'H', 'E', 'G', 'A', 'B', 'G', 'A']",A,0
8,429,"[1, 5, 6, 1, 1, 4, 6, 3]","['B', 'G', 'E', 'F', 'G', 'C', 'A', 'D']",D,5
8,430,"[6, 5, 4, 3, 4, 3, 5, 5]","['G', 'D', 'H', 'C', 'G', 'B', 'G', 'D']",D,5
8,431,"[6, 4, 1, 3, 5, 6, 5, 5]","['G', 'C', 'D', 'G', 'D', 'B', 'G', 'D']",D,5
8,432,"[4, 6, 4, 1, 5, 1, 2, 6]","['E', 'C', 'G', 'H', 'E', 'F', 'H', 'F']",F,3
8,433,"[3, 5, 3, 3, 1, 6, 6, 6]","['D', 'A', 'D', 'G', 'H', 'F', 'D', 'B']",B,7
8,434,"[2, 3, 5, 4, 2, 4, 1, 5]","['C', 'F', 'C', 'G', 'A', 'E', 'F', 'C']",C,6
8,435,"[1, 3, 4, 5, 6, 5, 5, 1]","['B', 'E', 'A', 'F', 'D', 'A', 'F', 'G']",G,2
8,436,"[6, 4, 4, 5, 4, 1, 4, 2]","['G', 'C', 'G', 'D', 'H', 'A', 'E', 'G']",G,2
8,437,"[6, 4, 3, 2, 4, 3, 2, 5]","['G', 'C', 'F', 'H', 'D', 'G', 'A', 'F']",F,3
8,438,"[2, 4, 3, 2, 5, 4, 4, 2]","['C', 'G', 'B', 'D', 'A', 'E', 'A', 'C']",C,6
8,439,"[5, 4, 2, 2, 1, 1, 2, 3]","['F', 'B', 'D', 'F', 'G', 'H', 'B', 'E']",E,4
8,440,"[1, 5, 6, 5, 4, 1, 2, 4]","['B', 'G', 'E', 'B', 'F', 'G', 'A', 'E']",E,4
8,441,"[6, 3, 1, 6, 1, 5, 3, 4]","['G', 'B', 'C', 'A', 'B', 'G', 'B', 'F']",F,3
8,442,"[5, 4, 4, 3, 1, 2, 4, 6]","['F', 'B', 'F', 'A', 'B', 'D', 'H', 'F']",F,3
8,443,"[2, 2, 2, 6, 4, 4, 5, 4]","['C', 'E', 'G', 'E', 'A', 'E', 'B', 'F']",F,3
8,444,"[3, 6, 2, 2, 6, 6, 2, 1]","['D', 'B', 'D', 'F', 'D', 'B', 'D', 'E']",E,4
8,445,"[5, 4, 1, 1, 1, 6, 6, 2]","['F', 'B', 'C', 'D', 'E', 'C', 'A', 'C']",C,6
8,446,"[4, 1, 4, 2, 5, 6, 3, 3]","['E', 'F', 'B', 'D', 'A', 'G', 'B', 'E']",E,4
8,447,"[4, 4, 4, 5, 6, 3, 5, 6]","['E', 'A', 'E', 'B', 'H', 'C', 'H', 'F']",F,3
8,448,"[2, 1, 6, 5, 2, 6, 2, 1]","['C', 'D', 'B', 'G', 'A', 'G', 'A', 'B']",B,7
8,449,"[6, 1, 6, 3, 2, 3, 1, 4]","['G', 'H', 'F', 'A', 'C', 'F', 'G', 'C']",C,6
8,450,"[1, 5, 2, 5, 1, 6, 2, 6]","['B', 'G', 'A', 'F', 'G', 'E', 'G', 'E']",E,4
8,451,"[2, 1, 1, 1, 2, 4, 3, 4]","['C', 'D', 'E', 'F', 'H', 'D', 'G', 'C']",C,6
8,452,"[5, 4, 1, 5, 2, 5, 6, 5]","['F', 'B', 'C', 'H', 'B', 'G', 'E', 'B']",B,7
8,453,"[6, 4, 3, 2, 6, 1, 4, 5]","['G', 'C', 'F', 'H', 'F', 'G', 'C', 'H']",H,1
8,454,"[6, 1, 1, 5, 3, 6, 1, 3]","['G', 'H', 'A', 'F', 'A', 'G', 'H', 'C']",C,6
8,455,"[1, 4, 5, 3, 3, 2, 2, 6]","['B', 'F', 'C', 'F', 'A', 'C', 'E', 'C']",C,6
8,456,"[2, 5, 6, 1, 4, 3, 1, 2]","['C', 'H', 'F', 'G', 'C', 'F', 'G', 'A']",A,0
8,457,"[4, 5, 2, 3, 5, 1, 4, 5]","['E', 'B', 'D', 'G', 'D', 'E', 'A', 'F']",F,3
8,458,"[2, 4, 1, 3, 5, 2, 4, 1]","['C', 'G', 'H', 'C', 'H', 'B', 'F', 'G']",G,2
8,459,"[2, 6, 1, 6, 1, 4, 1, 5]","['C', 'A', 'B', 'H', 'A', 'E', 'F', 'C']",C,6
8,460,"[4, 4, 2, 4, 6, 6, 6, 6]","['E', 'A', 'C', 'G', 'E', 'C', 'A', 'G']",G,2
8,461,"[3, 1, 2, 3, 4, 6, 1, 4]","['D', 'E', 'G', 'B', 'F', 'D', 'E', 'A']",A,0
8,462,"[4, 3, 1, 2, 1, 4, 5, 2]","['E', 'H', 'A', 'C', 'D', 'H', 'E', 'G']",G,2
8,463,"[4, 5, 3, 5, 1, 2, 4, 2]","['E', 'B', 'E', 'B', 'C', 'E', 'A', 'C']",C,6
8,464,"[1, 2, 5, 5, 6, 4, 2, 3]","['B', 'D', 'A', 'F', 'D', 'H', 'B', 'E']",E,4
8,465,"[3, 4, 1, 4, 4, 2, 1, 1]","['D', 'H', 'A', 'E', 'A', 'C', 'D', 'E']",E,4
8,466,"[1, 1, 2, 2, 5, 1, 1, 6]","['B', 'C', 'E', 'G', 'D', 'E', 'F', 'D']",D,5
8,467,"[6, 3, 5, 4, 4, 6, 3, 2]","['G', 'B', 'G', 'C', 'G', 'E', 'H', 'B']",B,7
8,468,"[2, 5, 5, 4, 6, 6, 1, 6]","['C', 'H', 'E', 'A', 'G', 'E', 'F', 'D']",D,5
8,469,"[5, 6, 6, 5, 4, 5, 4, 1]","['F', 'D', 'B', 'G', 'C', 'H', 'D', 'E']",E,4
8,470,"[5, 5, 3, 4, 5, 6, 3, 1]","['F', 'C', 'F', 'B', 'G', 'E', 'H', 'A']",A,0
8,471,"[3, 4, 6, 3, 1, 6, 3, 2]","['D', 'H', 'F', 'A', 'B', 'H', 'C', 'E']",E,4
8,472,"[1, 4, 2, 6, 5, 6, 3, 4]","['B', 'F', 'H', 'F', 'C', 'A', 'D', 'H']",H,1
8,473,"[2, 5, 2, 5, 3, 1, 6, 1]","['C', 'H', 'B', 'G', 'B', 'C', 'A', 'B']",B,7
8,474,"[6, 4, 4, 6, 4, 2, 2, 5]","['G', 'C', 'G', 'E', 'A', 'C', 'E', 'B']",B,7
8,475,"[2, 4, 6, 1, 4, 6, 2, 5]","['C', 'G', 'E', 'F', 'B', 'H', 'B', 'G']",G,2
8,476,"[5, 2, 3, 4, 4, 5, 5, 2]","['F', 'H', 'C', 'G', 'C', 'H', 'E', 'G']",G,2
8,477,"[2, 6, 5, 5, 3, 1, 2, 3]","['C', 'A', 'F', 'C', 'F', 'G', 'A', 'D']",D,5
8,478,"[5, 3, 3, 2, 5, 1, 5, 4]","['F', 'A', 'D', 'F', 'C', 'D', 'A', 'E']",E,4
8,479,"[1, 6, 2, 5, 1, 5, 5, 2]","['B', 'H', 'B', 'G', 'H', 'E', 'B', 'D']",D,5
8,480,"[3, 6, 1, 2, 2, 1, 2, 2]","['D', 'B', 'C', 'E', 'G', 'H', 'B', 'D']",D,5
8,481,"[2, 4, 1, 3, 2, 3, 4, 5]","['C', 'G', 'H', 'C', 'E', 'H', 'D', 'A']",A,0
8,482,"[5, 1, 3, 2, 1, 2, 3, 5]","['F', 'G', 'B', 'D', 'E', 'G', 'B', 'G']",G,2
8,483,"[3, 3, 2, 5, 3, 6, 1, 2]","['D', 'G', 'A', 'F', 'A', 'G', 'H', 'B']",B,7
8,484,"[6, 5, 6, 2, 6, 1, 6, 6]","['G', 'D', 'B', 'D', 'B', 'C', 'A', 'G']",G,2
8,485,"[6, 1, 2, 6, 6, 6, 3, 1]","['G', 'H', 'B', 'H', 'F', 'D', 'G', 'H']",H,1
8,486,"[6, 1, 1, 1, 3, 5, 5, 2]","['G', 'H', 'A', 'B', 'E', 'B', 'G', 'A']",A,0
